Epoch,Batch Size,LR_max,LR_min,Dropout,Accuracy
100,64,0.0010,0.000001,0.1000,0.8927
100,64,0.0010,0.000010,0.1000,0.8924
100,64,0.0005,0.000001,0.1000,0.8913
100,64,0.0010,0.000010,0.0500,0.8895
100,64,0.0005,0.000010,0.1000,0.8890
100,64,0.0005,0.000001,0.0500,0.8889
100,64,0.0010,0.000010,0.0000,0.8887
100,64,0.0005,0.000010,0.0500,0.8887
100,64,0.0010,0.000001,0.0500,0.8884
100,64,0.0005,0.000001,0.0000,0.8865
100,64,0.0005,0.000010,0.0000,0.8862
100,64,0.0010,0.000001,0.0000,0.8856
