Epoch,Batch Size,LR_max,LR_min,Dropout,Accuracy
100,64,0.0005,0.000001,0.0500,0.8971
100,64,0.0010,0.000010,0.1000,0.8969
100,64,0.0005,0.000001,0.1000,0.8964
100,64,0.0010,0.000010,0.0500,0.8962
100,64,0.0010,0.000001,0.1000,0.8961
100,64,0.0010,0.000001,0.0500,0.8952
100,64,0.0005,0.000010,0.1000,0.8952
100,64,0.0010,0.000010,0.0000,0.8950
100,64,0.0005,0.000010,0.0000,0.8936
100,64,0.0005,0.000001,0.0000,0.8934
100,64,0.0005,0.000010,0.0500,0.8933
100,64,0.0010,0.000001,0.0000,0.8919
