Epoch,Batch Size,LR_max,LR_min,Dropout,Accuracy
100,64,0.0005,0.000001,0.0500,0.9056
100,64,0.0010,0.000010,0.0500,0.9047
100,64,0.0005,0.000010,0.1000,0.9038
100,64,0.0010,0.000001,0.1000,0.9026
100,64,0.0010,0.000010,0.1000,0.9022
100,64,0.0010,0.000001,0.0500,0.9012
100,64,0.0005,0.000010,0.0500,0.9011
100,64,0.0005,0.000001,0.0000,0.9009
100,64,0.0005,0.000010,0.0000,0.9007
100,64,0.0010,0.000001,0.0000,0.9002
100,64,0.0005,0.000001,0.1000,0.8999
100,64,0.0010,0.000010,0.0000,0.8987
