Epoch,Batch Size,LR_max,LR_min,Dropout,Accuracy
100,64,0.0010,0.000010,0.1000,0.9763
100,64,0.0010,0.000001,0.0500,0.9759
100,64,0.0010,0.000001,0.0000,0.9750
100,64,0.0010,0.000010,0.0000,0.9749
100,64,0.0005,0.000001,0.0500,0.9744
100,64,0.0005,0.000010,0.0500,0.9742
100,64,0.0010,0.000001,0.1000,0.9738
100,64,0.0010,0.000010,0.0500,0.9735
100,64,0.0005,0.000001,0.1000,0.9735
100,64,0.0005,0.000010,0.1000,0.9733
100,64,0.0005,0.000010,0.0000,0.9726
100,64,0.0005,0.000001,0.0000,0.9724
