Epoch,Batch Size,LR_max,LR_min,Dropout,Accuracy
100,64,0.0005,0.000010,0.1000,0.9860
100,64,0.0010,0.000010,0.1000,0.9857
100,64,0.0005,0.000001,0.0500,0.9857
100,64,0.0010,0.000010,0.0500,0.9854
100,64,0.0010,0.000001,0.0000,0.9850
100,64,0.0010,0.000001,0.0500,0.9848
100,64,0.0005,0.000001,0.1000,0.9848
100,64,0.0010,0.000001,0.1000,0.9844
100,64,0.0005,0.000010,0.0000,0.9844
100,64,0.0005,0.000001,0.0000,0.9841
100,64,0.0005,0.000010,0.0500,0.9838
100,64,0.0010,0.000010,0.0000,0.9829
