Epoch,Batch Size,LR_max,LR_min,Dropout,Accuracy
100,64,0.0010,0.000001,0.0500,0.9761
100,64,0.0010,0.000010,0.0000,0.9757
100,64,0.0005,0.000001,0.0500,0.9750
100,64,0.0005,0.000001,0.0000,0.9735
100,64,0.0005,0.000010,0.1000,0.9734
100,64,0.0010,0.000010,0.0500,0.9732
100,64,0.0010,0.000001,0.1000,0.9731
100,64,0.0005,0.000001,0.1000,0.9731
100,64,0.0010,0.000010,0.1000,0.9726
100,64,0.0010,0.000001,0.0000,0.9719
100,64,0.0005,0.000010,0.0000,0.9718
100,64,0.0005,0.000010,0.0500,0.9705
