Epoch,Batch Size,LR_max,LR_min,Dropout,Accuracy
100,64,0.0010,0.000001,0.1000,0.9748
100,64,0.0005,0.000001,0.0500,0.9743
100,64,0.0010,0.000001,0.0500,0.9738
100,64,0.0005,0.000001,0.1000,0.9733
100,64,0.0005,0.000010,0.0500,0.9727
100,64,0.0010,0.000010,0.1000,0.9726
100,64,0.0005,0.000010,0.0000,0.9726
100,64,0.0005,0.000010,0.1000,0.9720
100,64,0.0010,0.000010,0.0500,0.9715
100,64,0.0010,0.000001,0.0000,0.9714
100,64,0.0010,0.000010,0.0000,0.9711
100,64,0.0005,0.000001,0.0000,0.9698
