Epoch,Batch Size,LR_max,LR_min,Dropout,Accuracy
100,128,0.0010,0.000010,0.1000,0.9511
100,128,0.0010,0.000001,0.1000,0.9510
100,128,0.0005,0.000001,0.1000,0.9498
100,128,0.0005,0.000010,0.1000,0.9491
100,128,0.0005,0.000010,0.0500,0.9490
100,128,0.0010,0.000001,0.0500,0.9489
100,128,0.0010,0.000010,0.0500,0.9483
100,128,0.0005,0.000001,0.0500,0.9483
100,128,0.0010,0.000010,0.0000,0.9473
100,128,0.0005,0.000010,0.0000,0.9473
100,128,0.0010,0.000001,0.0000,0.9467
100,128,0.0005,0.000001,0.0000,0.9442
